subj_idx,go,s,c,r,rt
33,1,1,1,1,0.74851
33,1,1,1,1,0.57469
33,1,1,1,0,0.57469
33,1,1,1,1,0.65507
33,1,1,1,1,0.65496
33,1,1,1,0,0.64168
33,1,1,1,1,0.76222
33,1,1,1,1,0.5345
33,1,1,1,1,0.68171
33,1,1,1,0,0.56133
33,1,1,1,1,0.61489
33,1,1,1,1,0.72184
33,1,1,1,1,0.61481
33,1,1,1,0,0.62829
33,1,1,1,1,0.56133
33,1,1,1,1,0.60188
33,1,1,1,1,0.60139
33,1,1,1,1,0.70852
33,1,1,1,0,0.58813
33,1,1,1,1,0.65496
33,1,1,1,1,0.8022
33,1,1,1,0,0.70849
33,1,1,1,1,0.76203
33,1,1,1,1,0.41409
33,1,1,1,1,0.5212
33,1,1,1,1,0.5211
33,1,1,1,1,0.19984
33,1,1,1,1,0.56132
33,1,1,1,1,0.54795
33,1,1,1,0,0.78889
33,1,1,1,1,0.92293
33,1,1,1,1,0.57474
33,1,1,1,0,0.60141
33,1,1,1,1,0.57463
33,1,1,1,1,1.378
33,1,1,1,1,0.82912
33,1,1,1,1,0.77554
33,1,1,1,1,0.49434
33,1,1,1,1,0.6417
33,1,1,1,1,0.70859
33,1,1,1,1,0.76254
33,1,1,1,1,1.5119
33,1,1,1,0,0.42746
33,1,1,1,1,0.56137
33,1,1,1,1,0.37382
33,1,1,1,0,0.65504
33,1,1,1,1,0.44082
33,0,2,1,0,0.93552
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,1,NaN
33,0,2,0,0,NaN
33,0,2,0,1,NaN
34,1,1,0,0,NaN
34,1,1,1,1,0.77537
34,1,1,1,0,0.78896
34,1,1,1,1,0.82896
34,1,1,0,0,NaN
34,1,1,0,1,NaN
34,1,1,0,0,NaN
34,1,1,1,1,0.50779
34,1,1,1,1,0.40069
34,1,1,1,1,0.28017
34,1,1,1,1,0.37379
34,1,1,1,1,0.41386
34,1,1,1,1,0.38729
34,1,1,1,1,0.29351
34,1,1,1,1,0.34714
34,1,1,1,0,0.6818
34,1,1,1,1,0.32037
34,1,1,1,1,0.36044
34,1,1,1,0,0.45422
34,1,1,1,1,0.34705
34,1,1,1,1,0.28019
34,1,1,1,1,0.30668
34,1,1,1,1,0.65507
34,1,1,1,0,0.46764
34,1,1,1,1,0.34714
34,1,1,1,1,0.60148
34,1,1,1,0,0.30696
34,1,1,1,1,0.28021
34,1,1,1,1,0.28013
34,1,1,1,1,0.33368
34,1,1,1,1,0.28018
34,1,1,1,0,0.72171
34,1,1,1,1,0.32036
34,1,1,1,1,0.33371
34,1,1,1,0,0.33374
34,1,1,1,1,0.36035
34,1,1,1,1,0.37436
34,1,1,1,1,0.41404
34,1,1,1,1,0.42722
34,1,1,1,1,0.48099
34,1,1,1,1,0.34712
34,1,1,1,1,0.5212
34,1,1,1,0,0.49434
34,1,1,1,1,0.66841
34,1,1,1,0,0.42739
34,1,1,1,1,1.1504
34,1,1,1,1,0.40069
34,1,1,1,1,0.46758
34,1,1,1,1,0.28033
34,1,1,1,1,0.34694
34,1,1,1,1,0.42745
34,1,1,1,1,0.34712
34,1,1,1,1,0.40064
34,1,1,1,1,0.40068
34,1,1,1,1,0.3337
34,1,1,1,0,0.45393
34,1,1,1,1,0.29346
34,1,1,1,1,0.25376
34,1,1,1,1,0.3339
34,1,1,1,0,0.32026
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
34,0,2,0,1,NaN
34,0,2,1,0,0.36054
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,1,NaN
34,0,2,0,0,NaN
35,1,1,0,0,NaN
35,1,1,0,0,NaN
35,1,1,1,0,0.44081
35,1,1,1,1,0.46761
35,1,1,1,0,0.37384
35,1,1,1,1,0.32028
35,1,1,1,1,0.33355
35,1,1,1,1,0.33373
35,1,1,1,1,0.34705
35,1,1,1,1,0.33373
35,1,1,1,1,0.26673
35,1,1,1,1,0.38724
35,1,1,1,1,0.40063
35,1,1,1,1,0.37391
35,1,1,1,0,0.6952
35,1,1,1,1,0.33374
35,1,1,1,1,0.4006
35,1,1,1,1,0.40068
35,1,1,1,1,0.36045
35,1,1,1,0,0.38731
35,1,1,1,1,0.93622
35,1,1,1,1,0.69523
35,1,1,1,0,0.62826
35,1,1,1,1,0.58811
35,1,1,1,1,0.52119
35,1,1,1,1,0.32082
35,1,1,1,0,0.28018
35,1,1,1,1,0.26679
35,1,1,1,1,0.84228
35,1,1,1,1,0.78893
35,1,1,1,1,0.84248
35,1,1,1,0,0.42741
35,1,1,1,1,1.7261
35,1,1,1,1,0.70861
35,1,1,1,1,0.40048
35,1,1,1,0,0.58809
35,1,1,0,0,NaN
35,1,1,0,0,NaN
35,1,1,1,1,0.4942
35,1,1,1,1,0.2132
35,1,1,1,1,0.70862
35,1,1,0,0,NaN
35,1,1,0,1,NaN
35,1,1,1,1,0.81574
35,1,1,1,1,0.69517
35,1,1,0,1,NaN
35,1,1,1,1,0.32018
35,1,1,1,1,1.9272
35,1,1,1,1,0.37388
35,1,1,1,1,0.41397
35,1,1,1,1,0.46747
35,1,1,0,0,NaN
35,1,1,1,1,1.8466
35,1,1,1,1,0.69514
35,1,1,1,0,0.40068
35,1,1,1,1,0.36042
35,1,1,1,1,0.68179
35,1,1,1,1,1.1236
35,1,1,1,0,0.93649
35,1,1,1,1,0.54795
35,0,2,0,1,NaN
35,0,2,1,0,1.3513
35,0,2,0,1,NaN
35,0,2,0,0,NaN
35,0,2,1,0,0.77546
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,0,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,1,0,1.2039
35,0,2,0,0,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,0,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,0,NaN
35,0,2,0,0,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,0,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,0,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,0,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,0,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,0,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,1,NaN
35,0,2,0,0,NaN
36,1,1,0,0,NaN
36,1,1,0,0,NaN
36,1,1,1,0,0.61486
36,1,1,1,1,0.65494
36,1,1,1,1,0.52121
36,1,1,0,1,NaN
36,1,1,1,1,0.88255
36,1,1,1,1,1.2306
36,1,1,1,1,1.2174
36,1,1,1,1,0.45416
36,1,1,1,1,0.30664
36,1,1,1,1,1.7126
36,1,1,1,1,0.64165
36,1,1,1,1,0.50777
36,1,1,1,0,0.44085
36,1,1,1,1,0.37388
36,1,1,1,1,0.69521
36,1,1,1,1,0.44073
36,1,1,1,1,0.44059
36,1,1,1,0,0.34718
36,1,1,1,1,0.60125
36,1,1,1,1,1.5252
36,1,1,1,0,0.49436
36,1,1,0,0,NaN
36,1,1,1,1,0.45412
36,1,1,1,1,0.34713
36,1,1,1,0,0.6818
36,1,1,1,1,0.60139
36,1,1,1,1,1.0969
36,1,1,1,1,0.50756
36,1,1,1,0,0.34738
36,1,1,1,1,0.21318
36,1,1,1,1,0.81569
36,1,1,1,1,0.45417
36,1,1,1,1,0.40049
36,1,1,1,0,0.57465
36,1,1,1,1,0.6684
36,1,1,1,1,0.6818
36,1,1,1,1,0.66844
36,1,1,1,1,0.76216
36,1,1,1,1,1.0567
36,1,1,1,1,0.40065
36,1,1,1,1,0.40068
36,1,1,1,0,0.2935
36,1,1,1,1,0.45419
36,1,1,1,0,0.58811
36,1,1,1,1,0.3069
36,1,1,1,1,1.0835
36,1,1,1,1,0.44085
36,1,1,1,1,0.29358
36,1,1,1,1,1.5387
36,1,1,1,1,0.76219
36,1,1,1,1,1.137
36,1,1,1,1,0.41389
36,1,1,1,0,0.49442
36,1,1,1,1,0.26679
36,1,1,1,1,0.29365
36,1,1,1,1,0.26682
36,1,1,1,0,0.26678
36,1,1,1,1,0.29358
36,0,2,1,0,0.78889
36,0,2,1,0,1.6993
36,0,2,0,0,NaN
36,0,2,1,0,0.36054
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
36,0,2,1,0,0.50782
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,1,NaN
36,0,2,0,0,NaN
36,0,2,0,1,NaN
37,1,1,0,0,NaN
37,1,1,0,0,NaN
37,1,1,0,0,NaN
37,1,1,0,1,NaN
37,1,1,0,0,NaN
37,1,1,0,1,NaN
37,1,1,0,0,NaN
37,1,1,0,0,NaN
37,1,1,1,1,0.25337
37,1,1,1,1,0.17304
37,1,1,1,1,0.1467
37,1,1,1,1,0.18637
37,1,1,0,0,NaN
37,1,1,1,1,0.21321
37,1,1,1,0,0.23988
37,1,1,1,1,0.96301
37,1,1,1,1,0.37391
37,1,1,1,1,0.28014
37,1,1,1,0,0.26698
37,1,1,1,1,0.66841
37,1,1,1,1,0.079328
37,1,1,0,0,NaN
37,1,1,0,1,NaN
37,1,1,1,1,0.74875
37,1,1,1,1,0.18643
37,1,1,1,1,0.15967
37,1,1,1,0,0.039006
37,1,1,1,1,0.22666
37,1,1,1,1,0.56138
37,1,1,1,1,0.10608
37,1,1,0,0,NaN
37,1,1,1,0,0.73526
37,1,1,1,1,0.092749
37,1,1,1,1,0.25339
37,1,1,1,0,0.24001
37,1,1,1,1,0.19987
37,1,1,1,1,0.37388
37,1,1,1,1,0.34761
37,1,1,1,1,0.15964
37,1,1,1,1,0.37387
37,1,1,1,1,0.22662
37,1,1,1,1,0.18642
37,1,1,1,0,0.18647
37,1,1,1,1,0.29357
37,1,1,1,1,0.38725
37,1,1,1,0,0.38713
37,1,1,1,1,0.26683
37,1,1,1,1,0.3605
37,1,1,1,1,0.37381
37,1,1,1,1,0.48104
37,1,1,1,1,0.40032
37,1,1,1,1,0.38728
37,1,1,1,1,0.25342
37,1,1,1,1,0.42724
37,1,1,1,0,0.3605
37,1,1,1,1,0.32021
37,1,1,1,1,0.1061
37,1,1,1,1,0.50775
37,1,1,1,1,0.46744
37,1,1,1,0,0.49441
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,1,0,0.17302
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,1,1,0.18644
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,1,NaN
37,0,2,0,0,NaN
38,1,1,0,0,NaN
38,1,1,1,1,0.77615
38,1,1,0,0,NaN
38,1,1,1,0,0.40047
38,1,1,1,1,0.57466
38,1,1,1,0,0.37386
38,1,1,1,1,0.50772
38,1,1,1,1,0.7754
38,1,1,1,1,0.50767
38,1,1,1,1,0.40064
38,1,1,1,1,0.44075
38,1,1,1,1,0.69516
38,1,1,1,1,0.40068
38,1,1,1,1,0.37393
38,1,1,1,0,0.414
38,1,1,1,1,0.34713
38,1,1,1,1,0.57472
38,1,1,1,1,0.3203
38,1,1,1,0,0.34712
38,1,1,1,1,0.58806
38,1,1,1,1,0.32031
38,1,1,1,1,0.37392
38,1,1,1,0,0.36038
38,1,1,1,1,0.33377
38,1,1,1,1,1.3245
38,1,1,1,1,0.33367
38,1,1,1,1,0.97632
38,1,1,1,0,0.41386
38,1,1,1,1,0.32033
38,1,1,1,1,0.85579
38,1,1,1,1,0.32034
38,1,1,1,0,0.37403
38,1,1,1,1,0.40052
38,1,1,1,1,0.62828
38,1,1,1,1,0.30695
38,1,1,1,0,0.32028
38,1,1,1,1,0.414
38,1,1,1,1,0.34703
38,1,1,1,1,0.46764
38,1,1,1,1,0.86917
38,1,1,1,1,0.4944
38,1,1,1,1,0.50775
38,1,1,1,0,0.50779
38,1,1,1,1,0.30693
38,1,1,1,0,0.65508
38,1,1,1,1,0.34708
38,1,1,1,1,0.33371
38,1,1,1,1,0.37384
38,1,1,1,1,0.33373
38,1,1,1,1,0.5479
38,1,1,1,1,0.6014
38,1,1,1,1,0.30696
38,1,1,1,1,0.46757
38,1,1,1,1,0.5881
38,1,1,1,1,0.21325
38,1,1,1,0,0.32037
38,1,1,1,1,0.60151
38,1,1,1,1,0.42796
38,1,1,1,1,0.29358
38,1,1,1,0,0.29348
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,1,NaN
38,0,2,0,0,NaN
39,1,1,0,0,NaN
39,1,1,0,0,NaN
39,1,1,1,1,0.70852
39,1,1,1,0,0.66847
39,1,1,1,1,0.77555
39,1,1,1,0,0.88248
39,1,1,1,1,1.0433
39,1,1,1,1,0.82905
39,1,1,1,1,1.1906
39,1,1,1,1,1.3245
39,1,1,1,1,0.62822
39,1,1,1,1,0.69521
39,1,1,1,1,1.2842
39,1,1,1,1,0.98977
39,1,1,1,1,0.62825
39,1,1,1,0,0.68184
39,1,1,1,1,1.0432
39,1,1,1,1,0.69516
39,1,1,1,1,0.72202
39,1,1,1,0,0.76212
39,1,1,1,1,1.2308
39,1,1,1,1,0.84245
39,1,1,1,1,0.93609
39,1,1,1,0,0.90925
39,1,1,1,1,0.77559
39,1,1,1,1,0.57469
39,1,1,1,0,0.82907
39,1,1,1,1,0.64174
39,1,1,1,1,0.80224
39,1,1,1,1,0.98986
39,1,1,1,0,0.78883
39,1,1,1,1,0.7888
39,1,1,1,1,0.7225
39,1,1,1,1,0.69514
39,1,1,1,1,0.78896
39,1,1,1,0,0.80227
39,1,1,1,1,1.03
39,1,1,1,1,0.61487
39,1,1,1,1,0.88267
39,1,1,1,1,0.86922
39,1,1,1,1,0.6416
39,1,1,1,1,0.40069
39,1,1,1,1,0.69522
39,1,1,1,0,0.76219
39,1,1,1,1,0.62828
39,1,1,1,0,0.70863
39,1,1,1,1,0.90944
39,1,1,1,1,0.77549
39,1,1,1,1,0.54793
39,1,1,1,1,0.92273
39,1,1,1,1,0.81575
39,1,1,1,1,0.89598
39,1,1,1,1,0.86921
39,1,1,1,1,0.57472
39,1,1,1,0,1.5386
39,1,1,1,1,0.88267
39,1,1,1,1,0.80234
39,1,1,1,1,0.72198
39,1,1,1,1,0.86915
39,1,1,1,0,0.68204
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,1,NaN
39,0,2,0,0,NaN
40,1,1,0,0,NaN
40,1,1,1,1,0.70908
40,1,1,0,0,NaN
40,1,1,1,0,1.0565
40,1,1,0,0,NaN
40,1,1,1,0,0.54798
40,1,1,1,1,0.49434
40,1,1,1,1,0.72195
40,1,1,1,1,0.89625
40,1,1,1,1,0.58812
40,1,1,1,1,0.54786
40,1,1,1,1,0.53454
40,1,1,1,1,0.54777
40,1,1,1,1,0.68184
40,1,1,1,1,0.74872
40,1,1,1,0,0.84304
40,1,1,1,1,0.72203
40,1,1,1,1,0.5613
40,1,1,1,1,0.86927
40,1,1,1,0,0.70855
40,1,1,1,1,1.0701
40,1,1,1,1,0.62823
40,1,1,1,0,0.56136
40,1,1,1,1,0.69501
40,1,1,1,1,0.73532
40,1,1,1,1,0.69525
40,1,1,1,0,0.69515
40,1,1,1,1,0.57465
40,1,1,1,1,0.8022
40,1,1,1,1,0.49421
40,1,1,1,1,0.5078
40,1,1,1,0,0.82897
40,1,1,1,1,0.73525
40,1,1,1,1,0.66843
40,1,1,1,0,0.61488
40,1,1,1,1,0.61478
40,1,1,1,1,0.81555
40,1,1,1,1,0.60145
40,1,1,1,1,0.60145
40,1,1,1,1,0.81564
40,1,1,1,1,0.49436
40,1,1,1,1,0.96296
40,1,1,1,0,0.69524
40,1,1,1,1,0.48097
40,1,1,1,0,0.46762
40,1,1,1,1,0.58812
40,1,1,1,1,0.45423
40,1,1,1,1,0.57469
40,1,1,1,1,0.56136
40,1,1,1,1,0.57474
40,1,1,1,1,0.53452
40,1,1,1,1,0.68185
40,1,1,1,1,0.4408
40,1,1,1,1,0.49441
40,1,1,1,1,0.61485
40,1,1,1,0,0.46741
40,1,1,1,1,0.62826
40,1,1,1,1,0.49432
40,1,1,1,0,0.57471
40,1,1,1,1,0.86924
40,0,2,0,1,NaN
40,0,2,1,0,1.1102
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,1,0,1.4852
40,0,2,0,1,NaN
40,0,2,1,0,1.2576
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,1,NaN
40,0,2,0,0,NaN
40,0,2,0,1,NaN
41,1,1,0,0,NaN
41,1,1,1,1,0.7487
41,1,1,1,1,0.80226
41,1,1,1,0,0.53457
41,1,1,1,0,0.70856
41,1,1,1,1,0.4944
41,1,1,0,0,NaN
41,1,1,1,1,0.5613
41,1,1,1,1,0.53451
41,1,1,1,1,0.58814
41,1,1,1,1,1.2174
41,1,1,1,1,0.50781
41,1,1,1,1,0.69505
41,1,1,1,1,0.68183
41,1,1,1,1,0.9898
41,1,1,1,0,0.52109
41,1,1,1,1,0.4274
41,1,1,1,1,0.50775
41,1,1,1,1,0.49439
