subj_idx,prob1,prob2,s,c,r,rt,conf
51,0.7,0.3,2,1,1,0.63,0.84
51,0.7,0.3,2,1,1,0.501,0.87
51,0.7,0.3,2,1,1,0.685,0.95
51,0.7,0.3,2,1,0,0.494,0.95
51,0.7,0.3,2,1,0,0.924,0.83
51,0.7,0.3,2,1,1,1.254,0.65
51,0.7,0.3,2,1,1,0.902,0.82
51,0.7,0.3,2,1,1,0.645,0.96
51,0.7,0.3,2,1,1,0.574,1
51,0.7,0.3,2,1,1,1.821,1
51,0.7,0.3,2,1,0,0.726,1
51,0.7,0.3,2,1,1,0.653,0.74
51,0.7,0.3,2,1,1,0.645,0.94
51,0.7,0.3,2,1,1,1.438,0.9
51,0.7,0.3,2,1,1,1.039,0.92
51,0.1,0.9,4,2,1,1.815,0.47
51,0.1,0.9,4,2,1,0.517,0.76
51,0.1,0.9,4,2,1,0.726,0.86
51,0.1,0.9,4,2,1,0.886,0.98
51,0.1,0.9,4,2,1,0.806,1
51,0.1,0.9,4,2,1,0.613,1
51,0.1,0.9,4,2,1,0.67,0.92
51,0.1,0.9,4,2,1,0.494,1
51,0.1,0.9,4,2,1,0.622,1
51,0.1,0.9,4,2,1,0.87,1
51,0.1,0.9,4,2,1,0.526,1
51,0.1,0.9,4,2,1,0.534,1
51,0.1,0.9,4,2,1,0.677,1
51,0.1,0.9,4,2,1,0.565,1
51,0.1,0.9,4,2,1,0.558,1
51,0.1,0.9,4,2,1,0.701,1
51,0.1,0.9,4,2,0,0.542,1
51,0.1,0.9,4,2,1,0.502,1
51,0.1,0.9,4,2,1,0.956,1
51,0.1,0.9,4,2,1,0.43,1
51,0.1,0.9,4,2,1,0.502,1
51,0.1,0.9,4,2,1,1.11,1
51,0.1,0.9,4,2,1,0.47,1
51,0.1,0.9,4,2,1,0.414,1
51,0.1,0.9,4,2,1,0.477,1
51,0.4,0.6,1,2,1,0.018,0.48
51,0.4,0.6,1,2,0,0.502,0.74
51,0.4,0.6,1,2,0,0.854,0.74
51,0.4,0.6,1,1,0,0.726,0.5
51,0.4,0.6,1,2,1,0.797,0.77
51,0.4,0.6,1,2,0,0.774,0.76
51,0.4,0.6,1,2,0,0.702,0.5
51,0.4,0.6,1,1,1,1.11,0.5
51,0.4,0.6,1,1,1,0.549,0.5
51,0.4,0.6,1,1,1,0.494,0.64
51,0.4,0.6,1,1,1,0.838,0.74
51,0.4,0.6,1,1,0,0.623,0.69
51,0.4,0.6,1,1,0,2.358,0.7
51,0.4,0.6,1,2,1,0.59,0.5
51,0.4,0.6,1,2,0,0.582,0.5
51,0.4,0.6,1,2,1,0.446,0.59
51,0.4,0.6,1,2,0,0.533,0.5
51,0.4,0.6,1,2,1,0.542,0.5
51,0.4,0.6,1,1,0,0.71,0.61
51,0.4,0.6,1,2,1,0.991,0.51
51,0.4,0.6,1,2,1,0.518,0.73
51,0.4,0.6,1,2,0,0.446,0.92
51,0.4,0.6,1,2,1,0.902,0.6
51,0.4,0.6,1,2,1,0.486,0.71
51,0.4,0.6,1,2,1,0.567,0.73
51,0.8,0.2,3,1,1,1.128,0.5
51,0.8,0.2,3,1,1,0.534,0.66
51,0.8,0.2,3,1,1,0.558,0.88
51,0.8,0.2,3,1,1,0.525,0.92
51,0.8,0.2,3,1,1,0.614,0.92
51,0.8,0.2,3,1,0,0.518,1
51,0.8,0.2,3,1,1,0.622,0.64
51,0.8,0.2,3,1,1,0.413,0.76
51,0.8,0.2,3,1,0,0.798,0.79
51,0.8,0.2,3,1,1,0.622,0.5
51,0.8,0.2,3,1,0,0.558,0.72
51,0.8,0.2,3,1,1,0.51,0.5
51,0.8,0.2,3,1,1,0.942,0.72
51,0.8,0.2,3,1,1,0.518,0.84
51,0.8,0.2,3,1,1,0.614,0.79
51,0.8,0.2,3,1,1,0.478,0.84
51,0.8,0.2,3,1,1,0.477,0.82
51,0.8,0.2,3,1,1,0.438,0.75
51,0.8,0.2,3,1,1,0.502,0.83
51,0.8,0.2,3,1,0,0.542,0.79
51,0.8,0.2,3,1,1,0.534,0.6
51,0.8,0.2,3,1,0,0.526,0.59
51,0.8,0.2,3,1,1,0.63,0.5
51,0.8,0.2,3,1,1,0.501,0.62
51,0.8,0.2,3,1,0,0.646,0.72
52,0.4,0.6,1,1,1,1.188,0.02
52,0.4,0.6,1,1,0,0.757,0.14
52,0.4,0.6,1,1,0,1.134,0.31
52,0.4,0.6,1,2,1,0.41,0.23
52,0.4,0.6,1,2,1,0.727,0.17
52,0.4,0.6,1,2,0,0.471,0.38
52,0.4,0.6,1,2,1,2.136,0.47
52,0.4,0.6,1,2,1,0.762,0.63
52,0.4,0.6,1,1,0,1.008,0.21
52,0.4,0.6,1,2,1,0.912,0.64
52,0.4,0.6,1,2,1,0.979,0.64
52,0.4,0.6,1,2,1,0.959,0.82
52,0.4,0.6,1,2,0,0.819,0.82
52,0.4,0.6,1,2,0,1.003,0.82
52,0.4,0.6,1,2,0,0.704,0.82
52,0.4,0.6,1,2,1,1.054,0.82
52,0.4,0.6,1,2,1,0.821,0.82
52,0.4,0.6,1,2,0,1.561,0.82
52,0.4,0.6,1,1,0,0.809,0.29
52,0.4,0.6,1,2,1,1.31,0.82
52,0.4,0.6,1,2,0,1.089,0.82
52,0.4,0.6,1,2,1,0.828,0.82
52,0.4,0.6,1,2,1,1.254,0.82
52,0.4,0.6,1,2,0,0.716,0.82
52,0.4,0.6,1,2,1,1.459,0.82
52,0.1,0.9,4,1,0,0.755,0.2
52,0.1,0.9,4,1,0,1.021,0.19
52,0.1,0.9,4,1,0,0.759,0.19
52,0.1,0.9,4,2,1,0.709,0.19
52,0.1,0.9,4,2,1,0.638,0.19
52,0.1,0.9,4,1,0,0.636,0.19
52,0.1,0.9,4,2,1,0.78,0.5
52,0.1,0.9,4,2,0,0.723,0.7
52,0.1,0.9,4,2,1,0.676,0.7
52,0.1,0.9,4,2,0,0.774,0.7
52,0.1,0.9,4,2,1,1.212,0.7
52,0.1,0.9,4,2,1,0.716,0.7
52,0.1,0.9,4,2,1,1.049,0.76
52,0.1,0.9,4,2,1,1.334,0.81
52,0.1,0.9,4,2,1,0.806,0.81
52,0.1,0.9,4,2,1,0.977,0.81
52,0.1,0.9,4,2,1,0.834,0.81
52,0.1,0.9,4,2,1,0.794,0.81
52,0.1,0.9,4,2,1,0.65,0.81
52,0.1,0.9,4,2,1,0.774,0.81
52,0.1,0.9,4,2,0,1.105,0.81
52,0.1,0.9,4,2,1,0.974,0.81
52,0.1,0.9,4,2,1,0.738,0.81
52,0.1,0.9,4,2,1,0.764,0.81
52,0.1,0.9,4,2,1,0.76,0.81
52,0.7,0.3,2,1,1,1.286,0.15
52,0.7,0.3,2,1,1,0.855,0.15
52,0.7,0.3,2,1,0,1.068,0.15
52,0.7,0.3,2,1,1,0.966,0.15
52,0.7,0.3,2,1,1,1.066,0.5
52,0.7,0.3,2,1,1,1.047,0.76
52,0.7,0.3,2,1,1,0.807,0.75
52,0.7,0.3,2,1,0,0.775,0.86
52,0.7,0.3,2,1,1,0.712,0.86
52,0.7,0.3,2,1,0,0.769,0.86
52,0.7,0.3,2,1,1,0.88,0.86
52,0.7,0.3,2,1,1,0.72,0.86
52,0.7,0.3,2,1,1,0.479,0.86
52,0.7,0.3,2,1,1,0.912,0.86
52,0.7,0.3,2,1,1,0.594,0.86
52,0.7,0.3,2,1,1,0.627,0.86
52,0.7,0.3,2,1,0,0.562,0.86
52,0.7,0.3,2,1,1,0.561,0.86
52,0.7,0.3,2,1,0,0.513,0.86
52,0.7,0.3,2,1,1,0.486,0.86
52,0.7,0.3,2,1,1,0.611,0.86
52,0.7,0.3,2,1,1,0.956,0.83
52,0.7,0.3,2,1,1,0.536,0.83
52,0.7,0.3,2,1,1,0.519,0.83
52,0.7,0.3,2,1,0,0.663,0.83
52,0.8,0.2,3,1,1,1.129,0.09
52,0.8,0.2,3,1,0,0.72,0.09
52,0.8,0.2,3,1,1,0.578,0.09
52,0.8,0.2,3,1,1,0.961,0.09
52,0.8,0.2,3,1,0,0.617,0.09
52,0.8,0.2,3,2,0,1.261,0.25
52,0.8,0.2,3,1,1,0.508,0.34
52,0.8,0.2,3,1,1,3.119,0.65
52,0.8,0.2,3,1,0,0.48,0.65
52,0.8,0.2,3,1,0,0.474,0.65
52,0.8,0.2,3,1,1,0.61,0.65
52,0.8,0.2,3,1,1,0.834,0.78
52,0.8,0.2,3,1,0,0.557,0.78
52,0.8,0.2,3,1,1,0.465,0.78
52,0.8,0.2,3,1,1,0.496,0.79
52,0.8,0.2,3,1,1,0.604,0.87
52,0.8,0.2,3,1,1,0.651,0.87
52,0.8,0.2,3,1,0,0.475,0.87
52,0.8,0.2,3,1,1,0.453,0.87
52,0.8,0.2,3,1,1,0.558,0.87
52,0.8,0.2,3,1,1,0.628,0.87
52,0.8,0.2,3,1,1,0.532,0.87
52,0.8,0.2,3,1,1,0.482,0.91
52,0.8,0.2,3,1,1,0.472,0.91
52,0.8,0.2,3,1,1,0.47,0.91
53,0.7,0.3,2,2,0,2.252,0.85
53,0.7,0.3,2,2,0,1.369,0.33
53,0.7,0.3,2,2,1,1.033,0.33
53,0.7,0.3,2,2,0,0.81,0.4
53,0.7,0.3,2,2,1,0.786,0.37
53,0.7,0.3,2,2,0,0.876,0.33
53,0.7,0.3,2,2,0,0.842,0.26
53,0.7,0.3,2,2,1,0.686,0.69
53,0.7,0.3,2,2,0,0.877,0.5
53,0.7,0.3,2,2,0,0.842,0.55
53,0.7,0.3,2,2,1,0.719,0.35
53,0.7,0.3,2,2,0,0.797,0.5
53,0.7,0.3,2,2,0,0.606,0.58
53,0.7,0.3,2,2,1,0.944,0.33
53,0.7,0.3,2,1,0,1.439,0.35
53,0.7,0.3,2,1,1,2.002,0.22
53,0.7,0.3,2,2,0,1.281,0.12
53,0.7,0.3,2,2,0,0.955,0
53,0.7,0.3,2,2,0,0.798,0
53,0.7,0.3,2,1,1,0.753,0
53,0.7,0.3,2,1,1,0.978,0.18
53,0.7,0.3,2,1,1,0.764,0.78
53,0.7,0.3,2,1,1,0.798,0.63
53,0.7,0.3,2,2,0,1.192,0.57
53,0.7,0.3,2,1,0,0.764,0.66
53,0.8,0.2,3,2,0,2.632,0.5
53,0.8,0.2,3,1,1,0.809,0.5
53,0.8,0.2,3,1,1,1.057,0.5
53,0.8,0.2,3,1,1,0.911,0.59
53,0.8,0.2,3,1,1,0.798,0.64
53,0.8,0.2,3,2,0,0.765,0.5
53,0.8,0.2,3,2,1,0.854,0.5
53,0.8,0.2,3,1,1,0.909,0.5
53,0.8,0.2,3,1,1,0.854,0.5
53,0.8,0.2,3,2,1,0.843,0.53
53,0.8,0.2,3,2,0,1.89,0.4
53,0.8,0.2,3,1,1,0.73,0.41
53,0.8,0.2,3,1,1,0.786,0.58
53,0.8,0.2,3,1,0,0.809,0.5
53,0.8,0.2,3,2,0,0.787,0.5
53,0.8,0.2,3,2,0,1.27,0.35
53,0.8,0.2,3,2,0,0.662,0.58
53,0.8,0.2,3,1,1,0.573,0.5
53,0.8,0.2,3,1,1,0.685,0.66
53,0.8,0.2,3,1,1,0.674,0.62
53,0.8,0.2,3,1,1,0.618,0.63
53,0.8,0.2,3,1,1,0.618,0.32
53,0.8,0.2,3,1,1,0.708,0.33
53,0.8,0.2,3,1,0,0.584,0.64
53,0.8,0.2,3,2,1,0.842,0.5
53,0.1,0.9,4,1,1,1.811,0.5
53,0.1,0.9,4,1,0,0.775,0.5
53,0.1,0.9,4,2,1,0.572,0.5
53,0.1,0.9,4,2,1,0.662,0.59
53,0.1,0.9,4,2,1,0.618,0.58
53,0.1,0.9,4,2,1,0.585,0.6
53,0.1,0.9,4,2,1,0.561,0.62
53,0.1,0.9,4,2,1,0.652,0.64
53,0.1,0.9,4,2,1,0.584,0.78
53,0.1,0.9,4,2,1,0.562,0.86
53,0.1,0.9,4,2,1,0.674,0.85
53,0.1,0.9,4,2,1,0.505,0.81
53,0.1,0.9,4,2,1,0.617,0.75
53,0.1,0.9,4,2,1,0.651,0.91
53,0.1,0.9,4,2,1,0.573,1
53,0.1,0.9,4,2,1,0.572,0.86
53,0.1,0.9,4,2,1,1.124,1
53,0.1,0.9,4,2,1,0.551,0.93
53,0.1,0.9,4,2,1,0.606,0.89
53,0.1,0.9,4,2,1,0.482,1
53,0.1,0.9,4,2,1,0.517,1
53,0.1,0.9,4,2,1,0.64,1
53,0.1,0.9,4,2,1,0.809,1
53,0.1,0.9,4,2,1,0.606,1
53,0.1,0.9,4,2,1,0.527,1
53,0.4,0.6,1,2,1,0.843,0.5
53,0.4,0.6,1,2,1,0.786,0.62
53,0.4,0.6,1,2,0,0.573,0.6
53,0.4,0.6,1,2,0,1.316,0.38
53,0.4,0.6,1,1,1,0.562,0.5
53,0.4,0.6,1,1,0,0.528,0.5
53,0.4,0.6,1,1,1,0.786,0.5
53,0.4,0.6,1,1,0,0.652,0.5
53,0.4,0.6,1,1,0,0.877,0.5
53,0.4,0.6,1,2,1,0.572,0.5
53,0.4,0.6,1,2,1,0.595,0.61
53,0.4,0.6,1,2,1,0.539,0.6
53,0.4,0.6,1,1,0,0.651,0.33
53,0.4,0.6,1,1,0,0.528,0.15
53,0.4,0.6,1,2,1,0.573,0.69
53,0.4,0.6,1,2,0,0.618,0.73
53,0.4,0.6,1,2,1,0.663,0.61
53,0.4,0.6,1,2,1,0.607,0.67
53,0.4,0.6,1,2,1,0.561,0.78
53,0.4,0.6,1,2,1,0.549,0.89
53,0.4,0.6,1,2,1,0.607,0.92
53,0.4,0.6,1,2,0,0.641,0.83
53,0.4,0.6,1,2,1,0.584,0.65
53,0.4,0.6,1,2,0,0.528,0.74
53,0.4,0.6,1,2,1,0.562,0.62
54,0.7,0.3,2,2,0,1.407,0.38
54,0.7,0.3,2,2,1,0.47,0.3
54,0.7,0.3,2,2,1,0.485,0.3
54,0.7,0.3,2,2,0,0.445,0.61
54,0.7,0.3,2,2,1,0.502,0.34
54,0.7,0.3,2,2,1,0.491,0.62
54,0.7,0.3,2,2,1,0.478,0.64
54,0.7,0.3,2,2,0,0.502,0.8
54,0.7,0.3,2,2,0,0.492,0.71
54,0.7,0.3,2,2,0,0.879,0.69
54,0.7,0.3,2,1,1,0.724,0.33
54,0.7,0.3,2,1,1,0.622,0.33
54,0.7,0.3,2,1,0,0.773,0.68
54,0.7,0.3,2,1,0,0.508,0.7
54,0.7,0.3,2,1,0,0.518,0.72
54,0.7,0.3,2,2,0,0.527,0.3
54,0.7,0.3,2,2,0,0.964,0.36
54,0.7,0.3,2,2,1,0.504,0.36
54,0.7,0.3,2,2,1,0.584,0.5
54,0.7,0.3,2,2,0,0.492,0.57
54,0.7,0.3,2,2,0,0.478,0.69
54,0.7,0.3,2,2,0,0.478,0.65
54,0.7,0.3,2,1,1,0.608,0.26
54,0.7,0.3,2,1,0,0.608,0.33
54,0.7,0.3,2,1,1,0.469,0.4
54,0.4,0.6,1,2,1,1.392,0.34
54,0.4,0.6,1,2,1,0.751,0.33
54,0.4,0.6,1,2,1,0.448,0.35
54,0.4,0.6,1,2,1,0.486,0.35
54,0.4,0.6,1,2,0,0.463,0.63
54,0.4,0.6,1,2,0,0.398,0.67
54,0.4,0.6,1,2,1,0.803,0.37
54,0.4,0.6,1,2,0,0.982,0.58
54,0.4,0.6,1,2,1,0.55,0.59
54,0.4,0.6,1,2,1,0.582,0.64
54,0.4,0.6,1,2,1,0.452,0.66
54,0.4,0.6,1,2,1,0.438,0.62
54,0.4,0.6,1,2,1,0.48,0.67
54,0.4,0.6,1,2,1,0.469,0.69
54,0.4,0.6,1,2,0,0.43,0.69
54,0.4,0.6,1,2,1,0.47,0.8
54,0.4,0.6,1,2,0,0.574,0.82
54,0.4,0.6,1,2,1,0.438,0.75
54,0.4,0.6,1,2,0,0.484,0.95
54,0.4,0.6,1,2,1,0.561,0.81
54,0.4,0.6,1,2,1,4.506,0.75
54,0.4,0.6,1,2,1,0.51,0.76
54,0.4,0.6,1,2,0,0.478,0.95
54,0.4,0.6,1,2,1,0.43,0.9
54,0.4,0.6,1,2,0,0.454,0.83
54,0.8,0.2,3,1,1,0.922,0.35
54,0.8,0.2,3,1,0,0.439,0.33
54,0.8,0.2,3,1,1,0.75,0.3
54,0.8,0.2,3,1,0,0.573,0.23
54,0.8,0.2,3,1,0,0.376,0.35
54,0.8,0.2,3,1,1,0.533,0.24
54,0.8,0.2,3,1,1,0.446,0.21
54,0.8,0.2,3,1,1,0.39,0.34
54,0.8,0.2,3,1,1,0.424,0.36
54,0.8,0.2,3,1,1,0.445,0.38
54,0.8,0.2,3,1,1,0.399,0.67
54,0.8,0.2,3,1,0,0.444,0.66
54,0.8,0.2,3,1,1,0.472,0.65
54,0.8,0.2,3,1,1,0.398,0.72
54,0.8,0.2,3,1,0,0.414,0.76
54,0.8,0.2,3,1,0,0.437,0.75
54,0.8,0.2,3,1,0,0.471,0.81
54,0.8,0.2,3,2,0,0.534,0.3
54,0.8,0.2,3,2,0,0.429,0.34
54,0.8,0.2,3,2,0,0.455,0.13
54,0.8,0.2,3,1,1,0.456,0.33
54,0.8,0.2,3,1,1,0.619,0.65
54,0.8,0.2,3,1,1,0.413,0.71
54,0.8,0.2,3,1,1,0.461,0.69
54,0.8,0.2,3,1,0,0.381,0.73
54,0.1,0.9,4,2,0,1.152,0.36
54,0.1,0.9,4,2,1,0.956,0.32
54,0.1,0.9,4,2,1,0.575,0.27
54,0.1,0.9,4,2,1,0.432,0.35
54,0.1,0.9,4,2,1,0.462,0.37
54,0.1,0.9,4,2,1,0.411,0.59
54,0.1,0.9,4,2,1,0.462,0.66
54,0.1,0.9,4,2,1,0.429,0.79
54,0.1,0.9,4,2,0,0.452,0.85
54,0.1,0.9,4,2,1,0.478,1
54,0.1,0.9,4,2,1,0.517,1
54,0.1,0.9,4,2,1,0.455,1
54,0.1,0.9,4,2,1,0.47,1
54,0.1,0.9,4,2,1,0.487,1
54,0.1,0.9,4,2,0,0.439,0.97
54,0.1,0.9,4,2,1,0.522,0.68
54,0.1,0.9,4,2,1,0.862,0.91
54,0.1,0.9,4,2,1,0.414,1
54,0.1,0.9,4,2,1,0.414,1
54,0.1,0.9,4,2,0,0.453,1
54,0.1,0.9,4,2,1,0.501,0.83
54,0.1,0.9,4,2,1,0.446,1
54,0.1,0.9,4,2,1,0.383,1
54,0.1,0.9,4,2,1,0.396,0.99
54,0.1,0.9,4,2,0,0.414,1
55,0.7,0.3,2,1,0,1.833,0
55,0.7,0.3,2,2,0,0.953,0
55,0.7,0.3,2,2,0,1.201,0
55,0.7,0.3,2,1,0,1.054,0
55,0.7,0.3,2,1,0,1.515,0
55,0.7,0.3,2,1,0,0.634,0
55,0.7,0.3,2,2,1,0.7,0
55,0.7,0.3,2,2,0,0.769,0.5
55,0.7,0.3,2,2,1,0.6,0.5
55,0.7,0.3,2,1,0,0.784,0.5
55,0.7,0.3,2,2,0,0.62,0.5
55,0.7,0.3,2,2,1,0.669,0.5
55,0.7,0.3,2,2,0,0.735,0.5
55,0.7,0.3,2,2,0,1.831,0.5
55,0.7,0.3,2,1,1,0.832,0.5
55,0.7,0.3,2,1,1,0.731,0.5
55,0.7,0.3,2,1,1,0.616,0.5
55,0.7,0.3,2,1,1,0.817,0.5
55,0.7,0.3,2,1,0,0.88,0.5
55,0.7,0.3,2,1,1,0.663,0.5
55,0.7,0.3,2,1,0,0.617,0.83
55,0.7,0.3,2,1,1,0.45,0.5
55,0.7,0.3,2,1,1,0.5,0.64
55,0.7,0.3,2,1,1,0.47,0.65
55,0.7,0.3,2,1,1,1.558,0.74
55,0.4,0.6,1,1,1,0.941,0.08
55,0.4,0.6,1,1,0,1.303,0.11
55,0.4,0.6,1,1,0,0.683,0.07
55,0.4,0.6,1,1,0,0.931,0.5
55,0.4,0.6,1,2,0,0.619,0.5
55,0.4,0.6,1,2,1,0.534,0.5
55,0.4,0.6,1,2,1,0.847,0.5
55,0.4,0.6,1,2,1,1.131,0.79
55,0.4,0.6,1,2,1,0.517,0.83
55,0.4,0.6,1,2,0,0.522,0.76
55,0.4,0.6,1,2,0,0.517,0.72
55,0.4,0.6,1,2,0,0.522,0.5
55,0.4,0.6,1,2,0,0.599,0.5
55,0.4,0.6,1,2,1,0.6,0.5
55,0.4,0.6,1,2,1,0.533,0.5
55,0.4,0.6,1,2,0,1.854,0.5
55,0.4,0.6,1,2,1,1.071,0.6
55,0.4,0.6,1,2,1,0.558,0.69
55,0.4,0.6,1,2,0,0.535,0.73
55,0.4,0.6,1,1,1,0.741,0.14
55,0.4,0.6,1,1,1,0.617,0.5
55,0.4,0.6,1,1,0,0.569,0.5
55,0.4,0.6,1,2,1,0.634,0.5
55,0.4,0.6,1,2,0,0.536,0.5
55,0.8,0.2,3,1,1,0.73,0.5
55,0.8,0.2,3,1,1,1.121,0.28
55,0.8,0.2,3,1,1,0.651,0.5
55,0.8,0.2,3,1,1,1.166,0.5
55,0.8,0.2,3,1,1,0.548,0.76
55,0.8,0.2,3,1,0,0.487,0.72
55,0.8,0.2,3,1,1,1.43,0.5
55,0.8,0.2,3,1,1,0.536,0.74
55,0.8,0.2,3,1,1,0.585,0.81
55,0.8,0.2,3,1,1,1.099,0.78
55,0.8,0.2,3,1,1,0.624,0.73
55,0.8,0.2,3,1,1,0.753,0.76
55,0.8,0.2,3,1,0,0.519,0.81
55,0.8,0.2,3,1,1,0.484,0.77
55,0.8,0.2,3,1,0,2.602,0.77
55,0.8,0.2,3,1,1,0.569,0.82
55,0.8,0.2,3,1,1,0.521,0.76
55,0.8,0.2,3,1,1,0.499,0.73
55,0.8,0.2,3,1,1,0.602,0.79
55,0.8,0.2,3,1,1,0.532,0.82
55,0.8,0.2,3,1,1,0.503,0.84
55,0.8,0.2,3,1,1,0.57,0.81
55,0.8,0.2,3,1,1,0.516,0.78
55,0.8,0.2,3,1,1,0.535,0.94
55,0.1,0.9,4,1,0,1.1,0.5
55,0.1,0.9,4,2,1,0.585,0.5
55,0.1,0.9,4,2,1,0.696,0.5
55,0.1,0.9,4,2,1,0.417,0.5
55,0.1,0.9,4,2,1,0.552,0.89
55,0.1,0.9,4,2,1,0.716,0.83
55,0.1,0.9,4,2,1,0.5,0.88
55,0.1,0.9,4,2,1,0.648,0.96
55,0.1,0.9,4,2,1,0.465,0.87
55,0.1,0.9,4,2,1,0.632,0.89
55,0.1,0.9,4,2,1,0.466,0.85
55,0.1,0.9,4,2,1,0.696,0.84
55,0.1,0.9,4,2,1,0.584,0.91
55,0.1,0.9,4,2,1,0.667,0.93
55,0.1,0.9,4,2,1,0.571,0.88
55,0.1,0.9,4,2,1,0.732,0.88
55,0.1,0.9,4,2,1,0.469,0.87
55,0.1,0.9,4,2,1,0.65,0.92
55,0.1,0.9,4,2,1,0.609,0.88
55,0.1,0.9,4,2,1,0.676,0.81
55,0.1,0.9,4,2,1,0.72,0.89
55,0.1,0.9,4,2,1,0.603,0.89
55,0.1,0.9,4,2,0,0.397,0.88
55,0.1,0.9,4,2,1,0.505,0.87
55,0.1,0.9,4,2,0,1.103,0.93
56,0.4,0.6,1,1,1,1.709,0.76
56,0.4,0.6,1,1,0,0.985,0.78
56,0.4,0.6,1,2,1,1.07,0.77
56,0.4,0.6,1,1,0,1.099,0.71
56,0.4,0.6,1,2,1,1.268,0.77
56,0.4,0.6,1,2,1,0.984,0.76
56,0.4,0.6,1,2,1,1.241,0.77
56,0.4,0.6,1,2,1,1.107,0.75
56,0.4,0.6,1,2,1,1.183,0.75
56,0.4,0.6,1,2,0,0.938,0.69
56,0.4,0.6,1,1,1,0.878,0.84
56,0.4,0.6,1,1,1,0.918,0.66
56,0.4,0.6,1,1,0,0.968,0.76
56,0.4,0.6,1,1,0,1.256,0.85
56,0.4,0.6,1,2,0,0.956,0.8
56,0.4,0.6,1,1,0,0.829,0.78
56,0.4,0.6,1,1,0,0.906,0.72
56,0.4,0.6,1,1,1,1.383,0.18
56,0.4,0.6,1,1,1,1.108,0.09
56,0.4,0.6,1,1,1,0.961,0.18
56,0.4,0.6,1,1,1,1.352,0.26
56,0.4,0.6,1,1,0,2.553,0.69
56,0.4,0.6,1,1,0,0.904,0.13
56,0.4,0.6,1,2,1,0.913,0.34
56,0.4,0.6,1,2,0,1.082,0.85
56,0.8,0.2,3,1,1,1.55,0.74
56,0.8,0.2,3,1,1,1.742,0.66
56,0.8,0.2,3,1,1,1.041,0.73
56,0.8,0.2,3,1,1,1.919,0.76
56,0.8,0.2,3,1,0,1.012,0.67
56,0.8,0.2,3,2,0,1.64,0.84
56,0.8,0.2,3,1,1,1.678,0.69
56,0.8,0.2,3,1,1,1.287,0.67
56,0.8,0.2,3,1,0,0.989,0.62
56,0.8,0.2,3,2,0,1.37,0.91
56,0.8,0.2,3,1,0,0.917,0.76
56,0.8,0.2,3,1,1,1.598,0.59
56,0.8,0.2,3,2,0,1.207,0.74
56,0.8,0.2,3,1,1,0.959,0.5
56,0.8,0.2,3,1,1,1.14,0.24
56,0.8,0.2,3,1,1,1.003,0.25
56,0.8,0.2,3,1,0,1.095,0.29
56,0.8,0.2,3,2,0,0.893,0.2
56,0.8,0.2,3,1,1,1.11,0.2
56,0.8,0.2,3,1,1,1.454,0.26
56,0.8,0.2,3,1,1,1.149,0.11
56,0.8,0.2,3,1,1,0.941,0.24
56,0.8,0.2,3,1,1,1.015,0.15
56,0.8,0.2,3,1,1,0.871,0.16
56,0.8,0.2,3,1,1,1.261,0.86
56,0.7,0.3,2,1,1,2.713,0.5
56,0.7,0.3,2,1,1,0.911,0.5
56,0.7,0.3,2,1,1,1.374,0.5
56,0.7,0.3,2,1,1,1.043,0.67
56,0.7,0.3,2,1,0,1.021,0.59
56,0.7,0.3,2,2,0,1.004,0.61
56,0.7,0.3,2,1,1,2.07,0.5
56,0.7,0.3,2,1,1,0.893,0.5
56,0.7,0.3,2,1,1,1.332,0.5
56,0.7,0.3,2,1,1,0.983,0.5
56,0.7,0.3,2,1,1,1.095,0.5
56,0.7,0.3,2,1,0,0.918,0.5
56,0.7,0.3,2,2,1,0.671,0.5
56,0.7,0.3,2,2,0,0.68,0.5
56,0.7,0.3,2,1,1,1.354,0.5
56,0.7,0.3,2,1,0,1.012,0.5
56,0.7,0.3,2,2,1,0.669,0.34
56,0.7,0.3,2,2,0,1.014,0.25
56,0.7,0.3,2,1,1,0.652,0.5
56,0.7,0.3,2,1,1,0.92,0.5
56,0.7,0.3,2,1,0,0.608,0.5
56,0.7,0.3,2,2,0,0.734,0.19
56,0.7,0.3,2,1,0,1.081,0.5
56,0.7,0.3,2,1,1,0.978,0.5
56,0.7,0.3,2,1,0,0.828,0.5
56,0.1,0.9,4,1,1,1.355,0.5
56,0.1,0.9,4,1,0,0.794,0.5
56,0.1,0.9,4,1,0,1.534,0.5
56,0.1,0.9,4,2,1,0.593,0.5
56,0.1,0.9,4,2,1,0.761,0.5
56,0.1,0.9,4,2,1,0.672,0.5
56,0.1,0.9,4,2,1,0.981,0.72
56,0.1,0.9,4,2,1,0.799,0.87
56,0.1,0.9,4,2,1,1.104,0.73
56,0.1,0.9,4,2,1,0.889,0.71
56,0.1,0.9,4,2,1,1.008,0.87
56,0.1,0.9,4,2,1,0.956,0.85
56,0.1,0.9,4,2,1,0.88,0.95
56,0.1,0.9,4,2,1,0.868,0.78
56,0.1,0.9,4,2,1,0.822,0.92
56,0.1,0.9,4,2,1,0.869,1
56,0.1,0.9,4,2,1,0.88,0.93
56,0.1,0.9,4,2,1,0.745,0.84
56,0.1,0.9,4,2,1,0.815,0.87
56,0.1,0.9,4,2,1,0.714,0.85
56,0.1,0.9,4,2,0,0.719,0.77
56,0.1,0.9,4,1,0,0.724,0.5
56,0.1,0.9,4,2,1,0.592,0.65
